dayoffset,TransDate,CropCode,CropName,MarketCode,MarketName,Upper_Price,Middle_Price,Lower_Price,Avg_Price,Trans_Quantity,year,month,day
600,106.08.22,LA1,甘藍-初秋,260,宜蘭市,43.0,30.0,10.0,30.0,2850.0,2017,8,22
601,106.08.23,LA1,甘藍-初秋,260,宜蘭市,45.0,30.0,10.0,28.0,2760.0,2017,8,23
602,106.08.24,LA1,甘藍-初秋,260,宜蘭市,45.0,30.0,10.0,28.0,2680.0,2017,8,24
603,106.08.25,LA1,甘藍-初秋,260,宜蘭市,45.0,30.0,10.0,28.0,2850.0,2017,8,25
604,106.08.26,LA1,甘藍-初秋,260,宜蘭市,45.0,30.0,10.0,28.0,3160.0,2017,8,26
607,106.08.29,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,10.0,28.0,2880.0,2017,8,29
608,106.08.30,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,10.0,28.0,2660.0,2017,8,30
609,106.08.31,LA1,甘藍-初秋,260,宜蘭市,36.0,26.0,10.0,26.0,2460.0,2017,8,31
610,106.09.01,LA1,甘藍-初秋,260,宜蘭市,35.0,25.0,10.0,25.0,2760.0,2017,9,1
611,106.09.02,LA1,甘藍-初秋,260,宜蘭市,33.0,23.0,10.0,23.0,2950.0,2017,9,2
613,106.09.04,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,12.0,28.0,2660.0,2017,9,4
614,106.09.05,LA1,甘藍-初秋,260,宜蘭市,38.0,28.0,12.0,28.0,2460.0,2017,9,5
617,106.09.08,LA1,甘藍-初秋,260,宜蘭市,38.0,28.0,12.0,28.0,2750.0,2017,9,8
618,106.09.09,LA1,甘藍-初秋,260,宜蘭市,45.0,32.0,15.0,30.0,2880.0,2017,9,9
621,106.09.12,LA1,甘藍-初秋,260,宜蘭市,50.0,42.0,18.0,40.0,2750.0,2017,9,12
622,106.09.13,LA1,甘藍-初秋,260,宜蘭市,50.0,42.0,18.0,40.0,2560.0,2017,9,13
623,106.09.14,LA1,甘藍-初秋,260,宜蘭市,38.0,28.0,10.0,26.0,1450.0,2017,9,14
624,106.09.15,LA1,甘藍-初秋,260,宜蘭市,38.0,28.0,10.0,28.0,1560.0,2017,9,15
625,106.09.16,LA1,甘藍-初秋,260,宜蘭市,38.0,28.0,10.0,28.0,1660.0,2017,9,16
628,106.09.19,LA1,甘藍-初秋,260,宜蘭市,35.0,25.0,10.0,25.0,1580.0,2017,9,19
629,106.09.20,LA1,甘藍-初秋,260,宜蘭市,35.0,25.0,10.0,25.0,1360.0,2017,9,20
630,106.09.21,LA1,甘藍-初秋,260,宜蘭市,35.0,25.0,10.0,25.0,1560.0,2017,9,21
631,106.09.22,LA1,甘藍-初秋,260,宜蘭市,38.0,27.0,10.0,27.0,1660.0,2017,9,22
632,106.09.23,LA1,甘藍-初秋,260,宜蘭市,35.0,25.0,10.0,25.0,1760.0,2017,9,23
633,106.09.24,LA1,甘藍-初秋,260,宜蘭市,35.0,25.0,10.0,25.0,1560.0,2017,9,24
635,106.09.26,LA1,甘藍-初秋,260,宜蘭市,35.0,25.0,10.0,25.0,1650.0,2017,9,26
636,106.09.27,LA1,甘藍-初秋,260,宜蘭市,35.0,25.0,10.0,25.0,1560.0,2017,9,27
637,106.09.28,LA1,甘藍-初秋,260,宜蘭市,20.0,12.0,5.0,12.0,1460.0,2017,9,28
638,106.09.29,LA1,甘藍-初秋,260,宜蘭市,20.0,12.0,5.0,12.0,1660.0,2017,9,29
639,106.09.30,LA1,甘藍-初秋,260,宜蘭市,35.0,20.0,10.0,20.0,1750.0,2017,9,30
642,106.10.03,LA1,甘藍-初秋,260,宜蘭市,35.0,20.0,10.0,20.0,1760.0,2017,10,3
643,106.10.04,LA1,甘藍-初秋,260,宜蘭市,33.0,20.0,10.0,20.0,1580.0,2017,10,4
646,106.10.07,LA1,甘藍-初秋,260,宜蘭市,32.0,20.0,10.0,20.0,1760.0,2017,10,7
649,106.10.10,LA1,甘藍-初秋,260,宜蘭市,36.0,24.0,10.0,22.0,1660.0,2017,10,10
653,106.10.14,LA1,甘藍-初秋,260,宜蘭市,30.0,22.0,10.0,22.0,1780.0,2017,10,14
656,106.10.17,LA1,甘藍-初秋,260,宜蘭市,35.0,25.0,13.0,25.0,1750.0,2017,10,17
657,106.10.18,LA1,甘藍-初秋,260,宜蘭市,35.0,25.0,12.0,23.0,1750.0,2017,10,18
658,106.10.19,LA1,甘藍-初秋,260,宜蘭市,35.0,25.0,12.0,25.0,1750.0,2017,10,19
659,106.10.20,LA1,甘藍-初秋,260,宜蘭市,35.0,25.0,12.0,25.0,1860.0,2017,10,20
660,106.10.21,LA1,甘藍-初秋,260,宜蘭市,33.0,22.0,12.0,22.0,1760.0,2017,10,21
663,106.10.24,LA1,甘藍-初秋,260,宜蘭市,42.0,30.0,12.0,28.0,1750.0,2017,10,24
664,106.10.25,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,12.0,30.0,1750.0,2017,10,25
665,106.10.26,LA1,甘藍-初秋,260,宜蘭市,40.0,26.0,12.0,26.0,1950.0,2017,10,26
666,106.10.27,LA1,甘藍-初秋,260,宜蘭市,40.0,25.0,12.0,25.0,1760.0,2017,10,27
667,106.10.28,LA1,甘藍-初秋,260,宜蘭市,45.0,30.0,12.0,28.0,2560.0,2017,10,28
670,106.10.31,LA1,甘藍-初秋,260,宜蘭市,45.0,30.0,12.0,28.0,2780.0,2017,10,31
671,106.11.01,LA1,甘藍-初秋,260,宜蘭市,45.0,30.0,12.0,30.0,2660.0,2017,11,1
672,106.11.02,LA1,甘藍-初秋,260,宜蘭市,45.0,30.0,12.0,30.0,2750.0,2017,11,2
673,106.11.03,LA1,甘藍-初秋,260,宜蘭市,45.0,30.0,12.0,28.0,2880.0,2017,11,3
674,106.11.04,LA1,甘藍-初秋,260,宜蘭市,45.0,30.0,12.0,28.0,2760.0,2017,11,4
677,106.11.07,LA1,甘藍-初秋,260,宜蘭市,40.0,20.0,10.0,18.0,2780.0,2017,11,7
678,106.11.08,LA1,甘藍-初秋,260,宜蘭市,40.0,20.0,10.0,18.0,2750.0,2017,11,8
679,106.11.09,LA1,甘藍-初秋,260,宜蘭市,40.0,20.0,10.0,20.0,2860.0,2017,11,9
680,106.11.10,LA1,甘藍-初秋,260,宜蘭市,38.0,20.0,10.0,38.0,2660.0,2017,11,10
681,106.11.11,LA1,甘藍-初秋,260,宜蘭市,35.0,20.0,10.0,20.0,2760.0,2017,11,11
684,106.11.14,LA1,甘藍-初秋,260,宜蘭市,35.0,20.0,10.0,20.0,2860.0,2017,11,14
685,106.11.15,LA1,甘藍-初秋,260,宜蘭市,35.0,20.0,10.0,20.0,2760.0,2017,11,15
686,106.11.16,LA1,甘藍-初秋,260,宜蘭市,30.0,20.0,10.0,20.0,2850.0,2017,11,16
687,106.11.17,LA1,甘藍-初秋,260,宜蘭市,33.0,20.0,10.0,20.0,2750.0,2017,11,17
688,106.11.18,LA1,甘藍-初秋,260,宜蘭市,36.0,20.0,10.0,20.0,2950.0,2017,11,18
691,106.11.21,LA1,甘藍-初秋,260,宜蘭市,30.0,17.0,7.0,17.0,2880.0,2017,11,21
692,106.11.22,LA1,甘藍-初秋,260,宜蘭市,30.0,18.0,7.0,18.0,2760.0,2017,11,22
693,106.11.23,LA1,甘藍-初秋,260,宜蘭市,30.0,18.0,7.0,18.0,1880.0,2017,11,23
694,106.11.24,LA1,甘藍-初秋,260,宜蘭市,30.0,18.0,7.0,18.0,1760.0,2017,11,24
695,106.11.25,LA1,甘藍-初秋,260,宜蘭市,30.0,18.0,7.0,18.0,1780.0,2017,11,25
698,106.11.28,LA1,甘藍-初秋,260,宜蘭市,30.0,15.0,7.0,18.0,1660.0,2017,11,28
699,106.11.29,LA1,甘藍-初秋,260,宜蘭市,30.0,15.0,7.0,15.0,1750.0,2017,11,29
700,106.11.30,LA1,甘藍-初秋,260,宜蘭市,30.0,15.0,7.0,15.0,1660.0,2017,11,30
701,106.12.01,LA1,甘藍-初秋,260,宜蘭市,30.0,15.0,7.0,15.0,1750.0,2017,12,1
702,106.12.02,LA1,甘藍-初秋,260,宜蘭市,30.0,15.0,7.0,15.0,1850.0,2017,12,2
705,106.12.05,LA1,甘藍-初秋,260,宜蘭市,30.0,15.0,7.0,15.0,1850.0,2017,12,5
706,106.12.06,LA1,甘藍-初秋,260,宜蘭市,30.0,15.0,7.0,15.0,1750.0,2017,12,6
707,106.12.07,LA1,甘藍-初秋,260,宜蘭市,30.0,15.0,7.0,15.0,1750.0,2017,12,7
708,106.12.08,LA1,甘藍-初秋,260,宜蘭市,26.0,15.0,7.0,15.0,1850.0,2017,12,8
709,106.12.09,LA1,甘藍-初秋,260,宜蘭市,26.0,15.0,7.0,15.0,1750.0,2017,12,9
712,106.12.12,LA1,甘藍-初秋,260,宜蘭市,25.0,15.0,7.0,15.0,1850.0,2017,12,12
713,106.12.13,LA1,甘藍-初秋,260,宜蘭市,25.0,15.0,7.0,15.0,1760.0,2017,12,13
714,106.12.14,LA1,甘藍-初秋,260,宜蘭市,25.0,15.0,7.0,15.0,1760.0,2017,12,14
715,106.12.15,LA1,甘藍-初秋,260,宜蘭市,30.0,20.0,10.0,20.0,1760.0,2017,12,15
716,106.12.16,LA1,甘藍-初秋,260,宜蘭市,30.0,20.0,10.0,20.0,1760.0,2017,12,16
719,106.12.19,LA1,甘藍-初秋,260,宜蘭市,30.0,20.0,10.0,20.0,1850.0,2017,12,19
720,106.12.20,LA1,甘藍-初秋,260,宜蘭市,30.0,20.0,10.0,20.0,1780.0,2017,12,20
721,106.12.21,LA1,甘藍-初秋,260,宜蘭市,30.0,20.0,10.0,18.0,1760.0,2017,12,21
722,106.12.22,LA1,甘藍-初秋,260,宜蘭市,38.0,30.0,18.0,30.0,1760.0,2017,12,22
723,106.12.23,LA1,甘藍-初秋,260,宜蘭市,38.0,30.0,18.0,30.0,1760.0,2017,12,23
726,106.12.26,LA1,甘藍-初秋,260,宜蘭市,35.0,25.0,18.0,23.0,1660.0,2017,12,26
727,106.12.27,LA1,甘藍-初秋,260,宜蘭市,35.0,25.0,15.0,25.0,1780.0,2017,12,27
728,106.12.28,LA1,甘藍-初秋,260,宜蘭市,35.0,25.0,15.0,25.0,1750.0,2017,12,28
729,106.12.29,LA1,甘藍-初秋,260,宜蘭市,30.0,25.0,15.0,25.0,1850.0,2017,12,29
730,106.12.30,LA1,甘藍-初秋,260,宜蘭市,30.0,23.0,15.0,23.0,1760.0,2017,12,30
733,107.01.02,LA1,甘藍-初秋,260,宜蘭市,20.0,15.0,6.0,15.0,1860.0,2018,1,2
734,107.01.03,LA1,甘藍-初秋,260,宜蘭市,20.0,15.0,6.0,15.0,1760.0,2018,1,3
735,107.01.04,LA1,甘藍-初秋,260,宜蘭市,20.0,15.0,6.0,15.0,1850.0,2018,1,4
736,107.01.05,LA1,甘藍-初秋,260,宜蘭市,23.0,15.0,6.0,15.0,1760.0,2018,1,5
737,107.01.06,LA1,甘藍-初秋,260,宜蘭市,22.0,15.0,6.0,15.0,1850.0,2018,1,6
740,107.01.09,LA1,甘藍-初秋,260,宜蘭市,22.0,15.0,6.0,15.0,1780.0,2018,1,9
741,107.01.10,LA1,甘藍-初秋,260,宜蘭市,22.0,15.0,6.0,15.0,1660.0,2018,1,10
742,107.01.11,LA1,甘藍-初秋,260,宜蘭市,22.0,15.0,6.0,15.0,1750.0,2018,1,11
743,107.01.12,LA1,甘藍-初秋,260,宜蘭市,20.0,15.0,6.0,15.0,1850.0,2018,1,12
744,107.01.13,LA1,甘藍-初秋,260,宜蘭市,20.0,15.0,6.0,15.0,1750.0,2018,1,13
747,107.01.16,LA1,甘藍-初秋,260,宜蘭市,20.0,15.0,6.0,15.0,3150.0,2018,1,16
748,107.01.17,LA1,甘藍-初秋,260,宜蘭市,20.0,15.0,7.0,15.0,3260.0,2018,1,17
749,107.01.18,LA1,甘藍-初秋,260,宜蘭市,22.0,16.0,8.0,16.0,3260.0,2018,1,18
750,107.01.19,LA1,甘藍-初秋,260,宜蘭市,15.0,10.0,6.0,10.0,3560.0,2018,1,19
751,107.01.20,LA1,甘藍-初秋,260,宜蘭市,16.0,10.0,6.0,10.0,3850.0,2018,1,20
754,107.01.23,LA1,甘藍-初秋,260,宜蘭市,16.0,10.0,6.0,10.0,3660.0,2018,1,23
755,107.01.24,LA1,甘藍-初秋,260,宜蘭市,15.0,10.0,5.0,10.0,3560.0,2018,1,24
756,107.01.25,LA1,甘藍-初秋,260,宜蘭市,15.0,10.0,5.0,10.0,3350.0,2018,1,25
757,107.01.26,LA1,甘藍-初秋,260,宜蘭市,15.0,10.0,5.0,10.0,3560.0,2018,1,26
758,107.01.27,LA1,甘藍-初秋,260,宜蘭市,15.0,10.0,5.0,10.0,3750.0,2018,1,27
761,107.01.30,LA1,甘藍-初秋,260,宜蘭市,15.0,10.0,8.0,10.0,3560.0,2018,1,30
762,107.01.31,LA1,甘藍-初秋,260,宜蘭市,18.0,12.0,8.0,12.0,3560.0,2018,1,31
763,107.02.01,LA1,甘藍-初秋,260,宜蘭市,18.0,12.0,8.0,12.0,3560.0,2018,2,1
764,107.02.02,LA1,甘藍-初秋,260,宜蘭市,18.0,12.0,8.0,12.0,3450.0,2018,2,2
765,107.02.03,LA1,甘藍-初秋,260,宜蘭市,18.0,12.0,8.0,12.0,3560.0,2018,2,3
768,107.02.06,LA1,甘藍-初秋,260,宜蘭市,18.0,12.0,8.0,12.0,3450.0,2018,2,6
769,107.02.07,LA1,甘藍-初秋,260,宜蘭市,18.0,12.0,8.0,12.0,3560.0,2018,2,7
770,107.02.08,LA1,甘藍-初秋,260,宜蘭市,18.0,12.0,8.0,12.0,3760.0,2018,2,8
771,107.02.09,LA1,甘藍-初秋,260,宜蘭市,18.0,12.0,8.0,12.0,3660.0,2018,2,9
772,107.02.10,LA1,甘藍-初秋,260,宜蘭市,18.0,12.0,8.0,12.0,3850.0,2018,2,10
775,107.02.13,LA1,甘藍-初秋,260,宜蘭市,18.0,12.0,8.0,12.0,3760.0,2018,2,13
776,107.02.14,LA1,甘藍-初秋,260,宜蘭市,20.0,12.0,8.0,12.0,3660.0,2018,2,14
777,107.02.15,LA1,甘藍-初秋,260,宜蘭市,20.0,12.0,8.0,12.0,3450.0,2018,2,15
783,107.02.21,LA1,甘藍-初秋,260,宜蘭市,18.0,12.0,8.0,12.0,2850.0,2018,2,21
784,107.02.22,LA1,甘藍-初秋,260,宜蘭市,18.0,12.0,8.0,12.0,2650.0,2018,2,22
785,107.02.23,LA1,甘藍-初秋,260,宜蘭市,16.0,12.0,8.0,12.0,2350.0,2018,2,23
789,107.02.27,LA1,甘藍-初秋,260,宜蘭市,15.0,12.0,8.0,12.0,2250.0,2018,2,27
790,107.02.28,LA1,甘藍-初秋,260,宜蘭市,15.0,12.0,8.0,12.0,2560.0,2018,2,28
791,107.03.01,LA1,甘藍-初秋,260,宜蘭市,15.0,12.0,8.0,12.0,2680.0,2018,3,1
792,107.03.02,LA1,甘藍-初秋,260,宜蘭市,16.0,12.0,8.0,12.0,2780.0,2018,3,2
798,107.03.08,LA1,甘藍-初秋,260,宜蘭市,15.0,12.0,8.0,12.0,2560.0,2018,3,8
799,107.03.09,LA1,甘藍-初秋,260,宜蘭市,10.0,6.0,4.0,6.0,2750.0,2018,3,9
800,107.03.10,LA1,甘藍-初秋,260,宜蘭市,10.0,6.0,4.0,6.0,2850.0,2018,3,10
803,107.03.13,LA1,甘藍-初秋,260,宜蘭市,10.0,7.0,5.0,7.0,3260.0,2018,3,13
804,107.03.14,LA1,甘藍-初秋,260,宜蘭市,10.0,7.0,5.0,7.0,3350.0,2018,3,14
805,107.03.15,LA1,甘藍-初秋,260,宜蘭市,10.0,7.0,5.0,7.0,3560.0,2018,3,15
806,107.03.16,LA1,甘藍-初秋,260,宜蘭市,10.0,7.0,5.0,7.0,3660.0,2018,3,16
807,107.03.17,LA1,甘藍-初秋,260,宜蘭市,10.0,7.0,5.0,7.0,3850.0,2018,3,17
810,107.03.20,LA1,甘藍-初秋,260,宜蘭市,10.0,7.0,5.0,7.0,3660.0,2018,3,20
811,107.03.21,LA1,甘藍-初秋,260,宜蘭市,10.0,7.0,5.0,7.0,3560.0,2018,3,21
812,107.03.22,LA1,甘藍-初秋,260,宜蘭市,10.0,7.0,5.0,7.0,3650.0,2018,3,22
813,107.03.23,LA1,甘藍-初秋,260,宜蘭市,10.0,7.0,5.0,7.0,3760.0,2018,3,23
814,107.03.24,LA1,甘藍-初秋,260,宜蘭市,10.0,7.0,5.0,7.0,3560.0,2018,3,24
817,107.03.27,LA1,甘藍-初秋,260,宜蘭市,10.0,7.0,5.0,7.0,3750.0,2018,3,27
818,107.03.28,LA1,甘藍-初秋,260,宜蘭市,10.0,7.0,5.0,7.0,3850.0,2018,3,28
819,107.03.29,LA1,甘藍-初秋,260,宜蘭市,10.0,7.0,5.0,7.0,3650.0,2018,3,29
820,107.03.30,LA1,甘藍-初秋,260,宜蘭市,10.0,7.0,5.0,7.0,3560.0,2018,3,30
821,107.03.31,LA1,甘藍-初秋,260,宜蘭市,10.0,7.0,5.0,7.0,3350.0,2018,3,31
824,107.04.03,LA1,甘藍-初秋,260,宜蘭市,10.0,7.0,5.0,7.0,3150.0,2018,4,3
825,107.04.04,LA1,甘藍-初秋,260,宜蘭市,12.0,7.0,5.0,7.0,3250.0,2018,4,4
828,107.04.07,LA1,甘藍-初秋,260,宜蘭市,12.0,7.0,5.0,7.0,3250.0,2018,4,7
831,107.04.10,LA1,甘藍-初秋,260,宜蘭市,12.0,7.0,5.0,7.0,3150.0,2018,4,10
832,107.04.11,LA1,甘藍-初秋,260,宜蘭市,12.0,7.0,5.0,7.0,2850.0,2018,4,11
833,107.04.12,LA1,甘藍-初秋,260,宜蘭市,12.0,7.0,5.0,7.0,2860.0,2018,4,12
834,107.04.13,LA1,甘藍-初秋,260,宜蘭市,12.0,7.0,5.0,7.0,2680.0,2018,4,13
835,107.04.14,LA1,甘藍-初秋,260,宜蘭市,12.0,8.0,5.0,8.0,2760.0,2018,4,14
838,107.04.17,LA1,甘藍-初秋,260,宜蘭市,12.0,8.0,5.0,8.0,2750.0,2018,4,17
839,107.04.18,LA1,甘藍-初秋,260,宜蘭市,12.0,8.0,5.0,8.0,2880.0,2018,4,18
840,107.04.19,LA1,甘藍-初秋,260,宜蘭市,12.0,8.0,5.0,8.0,2750.0,2018,4,19
841,107.04.20,LA1,甘藍-初秋,260,宜蘭市,12.0,8.0,5.0,8.0,2650.0,2018,4,20
842,107.04.21,LA1,甘藍-初秋,260,宜蘭市,11.0,7.0,5.0,7.0,2460.0,2018,4,21
845,107.04.24,LA1,甘藍-初秋,260,宜蘭市,12.0,7.0,5.0,7.0,2560.0,2018,4,24
846,107.04.25,LA1,甘藍-初秋,260,宜蘭市,12.0,7.0,5.0,7.0,2680.0,2018,4,25
847,107.04.26,LA1,甘藍-初秋,260,宜蘭市,8.0,5.0,3.0,5.0,2750.0,2018,4,26
848,107.04.27,LA1,甘藍-初秋,260,宜蘭市,8.0,5.0,3.0,5.0,2880.0,2018,4,27
849,107.04.28,LA1,甘藍-初秋,260,宜蘭市,7.0,5.0,3.0,5.0,2750.0,2018,4,28
852,107.05.01,LA1,甘藍-初秋,260,宜蘭市,10.0,5.0,3.0,5.0,2880.0,2018,5,1
853,107.05.02,LA1,甘藍-初秋,260,宜蘭市,10.0,6.0,3.0,6.0,2750.0,2018,5,2
854,107.05.03,LA1,甘藍-初秋,260,宜蘭市,10.0,6.0,3.0,6.0,2850.0,2018,5,3
855,107.05.04,LA1,甘藍-初秋,260,宜蘭市,10.0,6.0,3.0,6.0,2760.0,2018,5,4
856,107.05.05,LA1,甘藍-初秋,260,宜蘭市,12.0,6.0,3.0,6.0,2880.0,2018,5,5
859,107.05.08,LA1,甘藍-初秋,260,宜蘭市,10.0,6.0,3.0,6.0,2750.0,2018,5,8
860,107.05.09,LA1,甘藍-初秋,260,宜蘭市,10.0,6.0,3.0,6.0,2880.0,2018,5,9
861,107.05.10,LA1,甘藍-初秋,260,宜蘭市,10.0,6.0,3.0,6.0,2760.0,2018,5,10
862,107.05.11,LA1,甘藍-初秋,260,宜蘭市,10.0,6.0,3.0,6.0,2880.0,2018,5,11
863,107.05.12,LA1,甘藍-初秋,260,宜蘭市,12.0,6.0,3.0,6.0,2780.0,2018,5,12
866,107.05.15,LA1,甘藍-初秋,260,宜蘭市,13.0,6.0,3.0,6.0,2680.0,2018,5,15
867,107.05.16,LA1,甘藍-初秋,260,宜蘭市,12.0,5.0,3.0,5.0,2660.0,2018,5,16
868,107.05.17,LA1,甘藍-初秋,260,宜蘭市,15.0,8.0,5.0,8.0,2850.0,2018,5,17
869,107.05.18,LA1,甘藍-初秋,260,宜蘭市,16.0,8.0,5.0,8.0,2650.0,2018,5,18
870,107.05.19,LA1,甘藍-初秋,260,宜蘭市,15.0,8.0,5.0,8.0,2850.0,2018,5,19
873,107.05.22,LA1,甘藍-初秋,260,宜蘭市,15.0,8.0,5.0,8.0,2760.0,2018,5,22
874,107.05.23,LA1,甘藍-初秋,260,宜蘭市,16.0,10.0,5.0,10.0,2850.0,2018,5,23
875,107.05.24,LA1,甘藍-初秋,260,宜蘭市,15.0,10.0,6.0,10.0,2750.0,2018,5,24
876,107.05.25,LA1,甘藍-初秋,260,宜蘭市,15.0,10.0,6.0,10.0,2780.0,2018,5,25
877,107.05.26,LA1,甘藍-初秋,260,宜蘭市,15.0,10.0,6.0,10.0,2780.0,2018,5,26
880,107.05.29,LA1,甘藍-初秋,260,宜蘭市,15.0,10.0,6.0,12.0,2880.0,2018,5,29
881,107.05.30,LA1,甘藍-初秋,260,宜蘭市,15.0,10.0,6.0,10.0,2750.0,2018,5,30
882,107.05.31,LA1,甘藍-初秋,260,宜蘭市,16.0,10.0,6.0,10.0,2880.0,2018,5,31
883,107.06.01,LA1,甘藍-初秋,260,宜蘭市,15.0,10.0,6.0,10.0,2750.0,2018,6,1
884,107.06.02,LA1,甘藍-初秋,260,宜蘭市,15.0,10.0,6.0,10.0,2750.0,2018,6,2
887,107.06.05,LA1,甘藍-初秋,260,宜蘭市,16.0,12.0,6.0,12.0,2880.0,2018,6,5
888,107.06.06,LA1,甘藍-初秋,260,宜蘭市,15.0,12.0,6.0,12.0,2760.0,2018,6,6
889,107.06.07,LA1,甘藍-初秋,260,宜蘭市,16.0,12.0,6.0,12.0,2880.0,2018,6,7
890,107.06.08,LA1,甘藍-初秋,260,宜蘭市,15.0,12.0,6.0,12.0,2780.0,2018,6,8
891,107.06.09,LA1,甘藍-初秋,260,宜蘭市,16.0,12.0,6.0,12.0,2880.0,2018,6,9
894,107.06.12,LA1,甘藍-初秋,260,宜蘭市,16.0,12.0,6.0,12.0,2880.0,2018,6,12
895,107.06.13,LA1,甘藍-初秋,260,宜蘭市,15.0,12.0,6.0,12.0,2760.0,2018,6,13
896,107.06.14,LA1,甘藍-初秋,260,宜蘭市,13.0,10.0,6.0,10.0,3880.0,2018,6,14
897,107.06.15,LA1,甘藍-初秋,260,宜蘭市,13.0,10.0,6.0,10.0,4250.0,2018,6,15
898,107.06.16,LA1,甘藍-初秋,260,宜蘭市,12.0,10.0,6.0,10.0,3860.0,2018,6,16
899,107.06.17,LA1,甘藍-初秋,260,宜蘭市,12.0,10.0,6.0,10.0,3650.0,2018,6,17
900,107.06.18,LA1,甘藍-初秋,260,宜蘭市,15.0,10.0,6.0,10.0,3750.0,2018,6,18
903,107.06.21,LA1,甘藍-初秋,260,宜蘭市,15.0,10.0,6.0,10.0,3560.0,2018,6,21
904,107.06.22,LA1,甘藍-初秋,260,宜蘭市,16.0,10.0,6.0,10.0,3350.0,2018,6,22
905,107.06.23,LA1,甘藍-初秋,260,宜蘭市,15.0,10.0,6.0,10.0,3260.0,2018,6,23
909,107.06.27,LA1,甘藍-初秋,260,宜蘭市,13.0,10.0,6.0,10.0,4650.0,2018,6,27
918,107.07.06,LA1,甘藍-初秋,260,宜蘭市,15.0,10.0,6.0,10.0,3680.0,2018,7,6
924,107.07.12,LA1,甘藍-初秋,260,宜蘭市,15.0,10.0,6.0,10.0,3850.0,2018,7,12
926,107.07.14,LA1,甘藍-初秋,260,宜蘭市,15.0,10.0,6.0,10.0,3850.0,2018,7,14
930,107.07.18,LA1,甘藍-初秋,260,宜蘭市,15.0,10.0,6.0,10.0,3450.0,2018,7,18
931,107.07.19,LA1,甘藍-初秋,260,宜蘭市,13.0,10.0,6.0,10.0,3760.0,2018,7,19
932,107.07.20,LA1,甘藍-初秋,260,宜蘭市,15.0,10.0,6.0,10.0,3580.0,2018,7,20
937,107.07.25,LA1,甘藍-初秋,260,宜蘭市,15.0,10.0,6.0,10.0,3580.0,2018,7,25
938,107.07.26,LA1,甘藍-初秋,260,宜蘭市,16.0,10.0,6.0,10.0,3580.0,2018,7,26
939,107.07.27,LA1,甘藍-初秋,260,宜蘭市,15.0,10.0,6.0,10.0,3580.0,2018,7,27
943,107.07.31,LA1,甘藍-初秋,260,宜蘭市,15.0,10.0,6.0,10.0,3580.0,2018,7,31
945,107.08.02,LA1,甘藍-初秋,260,宜蘭市,15.0,10.0,6.0,10.0,3480.0,2018,8,2
950,107.08.07,LA1,甘藍-初秋,260,宜蘭市,35.0,25.0,10.0,25.0,2780.0,2018,8,7
964,107.08.21,LA1,甘藍-初秋,260,宜蘭市,35.0,25.0,10.0,25.0,2880.0,2018,8,21
966,107.08.23,LA1,甘藍-初秋,260,宜蘭市,25.0,15.0,10.0,15.0,3150.0,2018,8,23
967,107.08.24,LA1,甘藍-初秋,260,宜蘭市,30.0,25.0,10.0,25.0,2880.0,2018,8,24
968,107.08.25,LA1,甘藍-初秋,260,宜蘭市,45.0,30.0,12.0,30.0,2880.0,2018,8,25
971,107.08.28,LA1,甘藍-初秋,260,宜蘭市,35.0,25.0,10.0,25.0,2880.0,2018,8,28
972,107.08.29,LA1,甘藍-初秋,260,宜蘭市,35.0,22.0,10.0,22.0,2960.0,2018,8,29
974,107.08.31,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,12.0,30.0,2850.0,2018,8,31
975,107.09.01,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,15.0,30.0,2780.0,2018,9,1
978,107.09.04,LA1,甘藍-初秋,260,宜蘭市,40.0,28.0,12.0,28.0,2760.0,2018,9,4
979,107.09.05,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,12.0,30.0,2780.0,2018,9,5
980,107.09.06,LA1,甘藍-初秋,260,宜蘭市,40.0,25.0,12.0,25.0,2760.0,2018,9,6
985,107.09.11,LA1,甘藍-初秋,260,宜蘭市,40.0,28.0,12.0,28.0,2950.0,2018,9,11
986,107.09.12,LA1,甘藍-初秋,260,宜蘭市,45.0,32.0,20.0,30.0,2750.0,2018,9,12
987,107.09.13,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,15.0,30.0,2880.0,2018,9,13
988,107.09.14,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,15.0,30.0,2780.0,2018,9,14
989,107.09.15,LA1,甘藍-初秋,260,宜蘭市,40.0,25.0,12.0,25.0,2780.0,2018,9,15
992,107.09.18,LA1,甘藍-初秋,260,宜蘭市,45.0,28.0,15.0,28.0,3350.0,2018,9,18
993,107.09.19,LA1,甘藍-初秋,260,宜蘭市,40.0,25.0,12.0,25.0,2760.0,2018,9,19
994,107.09.20,LA1,甘藍-初秋,260,宜蘭市,40.0,25.0,12.0,25.0,2850.0,2018,9,20
995,107.09.21,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,15.0,30.0,2780.0,2018,9,21
996,107.09.22,LA1,甘藍-初秋,260,宜蘭市,40.0,25.0,12.0,25.0,2660.0,2018,9,22
